date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:55	276756/276756	---M--	200	added ('OK')	image/webp	etag:%2243914-611860d2a4e6a%22	https://stemphone.org/wp-content/uploads/2024/02/Launch-Dreams-Beyond-the-Starsx2-scaled.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/02/Launch-Dreams-Beyond-the-Starsx2-scaled.webp	(from https://stemphone.org/)
12:37:56	185916/185916	---M--	200	added ('OK')	image/webp	etag:%222d63c-611860eaaa541%22	https://stemphone.org/wp-content/uploads/2024/02/Transforms-Dreams-Into-A-Realityx2-scaled.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/02/Transforms-Dreams-Into-A-Realityx2-scaled.webp	(from https://stemphone.org/)
12:37:56	81561/81561	---M--	200	added ('OK')	image/png	etag:%2213e99-632dca7cb1d90%22	https://stemphone.org/wp-content/uploads/2025/04/SAMSAT-Phone.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2025/04/SAMSAT-Phone.png	(from https://stemphone.org/)
12:37:56	24378/24378	---M--	200	added ('OK')	image/png	etag:%225f3a-62e61b14c48d2%22	https://stemphone.org/wp-content/uploads/2025/02/solitaire_icon-150x150.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2025/02/solitaire_icon-150x150.png	(from https://stemphone.org/)
12:37:56	15558/15558	---M--	200	added ('OK')	image/png	etag:%223cc6-633f7ba0067ea%22	https://stemphone.org/wp-content/uploads/2025/04/mahjong-150x150.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2025/04/mahjong-150x150.png	(from https://stemphone.org/)
12:37:56	32482/32482	---M--	200	added ('OK')	image/png	etag:%227ee2-62f904643afd4%22	https://stemphone.org/wp-content/uploads/2025/03/chess-150x150.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2025/03/chess-150x150.png	(from https://stemphone.org/)
12:37:57	19785/19785	---M--	200	added ('OK')	image/png	etag:%224d49-633f7a91f92a6%22	https://stemphone.org/wp-content/uploads/2025/04/jigsaw-150x150.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2025/04/jigsaw-150x150.png	(from https://stemphone.org/)
12:37:57	20012/20012	---M--	200	added ('OK')	image/png	etag:%224e2c-633f79cdab8de%22	https://stemphone.org/wp-content/uploads/2025/04/Sudoku-150x150.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2025/04/Sudoku-150x150.png	(from https://stemphone.org/)
12:37:57	93440/93440	---M--	200	added ('OK')	image/webp	etag:%2216d00-614a6c5179f18%22	https://stemphone.org/wp-content/uploads/2024/03/Acess-deniedx2-scaled.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/03/Acess-deniedx2-scaled.webp	(from https://stemphone.org/)
12:37:57	7424/7424	---M--	200	added ('OK')	image/webp	etag:%221d00-61983f949d534%22	https://stemphone.org/wp-content/uploads/2024/05/google-search.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/05/google-search.webp	(from https://stemphone.org/)
12:37:58	40692/40692	---M--	200	added ('OK')	image/webp	etag:%229ef4-6177dbb6d8e95%22	https://stemphone.org/wp-content/uploads/2024/05/David-Sammy.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/05/David-Sammy.webp	(from https://stemphone.org/)
12:37:58	23900/23900	---M--	200	added ('OK')	image/png	etag:%225d5c-61f447511bdce%22	https://stemphone.org/wp-content/uploads/2024/08/Sammy-Drive-QR-code.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/Sammy-Drive-QR-code.png	(from https://stemphone.org/)
12:37:58	106094/106094	---M--	200	added ('OK')	image/webp	etag:%2219e6e-61f46489eae70%22	https://stemphone.org/wp-content/uploads/2024/08/Drive-Now-3.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/Drive-Now-3.webp	(from https://stemphone.org/)
12:37:59	86412/86412	---M--	200	added ('OK')	image/webp	etag:%221518c-61f4bc4c77445%22	https://stemphone.org/wp-content/uploads/2024/08/Connect-Buttonx2.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/Connect-Buttonx2.webp	(from https://stemphone.org/)
12:37:59	2638/2638	---MCZ	200	added ('OK')	application/javascript	etag:%225d9d0124-a4e%22	https://weatherwidget.io/js/widget.min.js	C:/My%20Web%20Sites/stemphone/weatherwidget.io/js/widget.min.js	(from https://stemphone.org/)
12:37:59	83050/83050	---M--	200	added ('OK')	image/webp	etag:%221446a-61f4be6289695%22	https://stemphone.org/wp-content/uploads/2024/08/the-history-of-boeing-aviation-v0-qbf8n6b497ga1.png.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/the-history-of-boeing-aviation-v0-qbf8n6b497ga1.png.webp	(from https://stemphone.org/)
12:37:59	184900/184900	---M--	200	added ('OK')	image/webp	etag:%222d244-61f4bfb04d079%22	https://stemphone.org/wp-content/uploads/2024/08/the-history-of-boeing-plane.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/the-history-of-boeing-plane.webp	(from https://stemphone.org/)
12:37:59	221046/221046	---M--	200	added ('OK')	image/webp	etag:%2235f76-61f4be8ae7284%22	https://stemphone.org/wp-content/uploads/2024/08/the-history-of-boeing-aviation-v0-qbf8n6b497ga1.png-white.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/the-history-of-boeing-aviation-v0-qbf8n6b497ga1.png-white.webp	(from https://stemphone.org/)
12:37:59	171724/171724	---M--	200	added ('OK')	image/webp	etag:%2229ecc-61f4bfbbfe2f0%22	https://stemphone.org/wp-content/uploads/2024/08/wright-flyer2.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/wright-flyer2.webp	(from https://stemphone.org/)
12:38:00	742359/742359	---M--	200	added ('OK')	image/jpeg	etag:%22b53d7-61f4c043542b1%22	https://stemphone.org/wp-content/uploads/2024/08/astronaut-in-space.jpg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/astronaut-in-space.jpg	(from https://stemphone.org/)
12:38:00	398584/398584	---M--	200	added ('OK')	image/jpeg	etag:%22614f8-61f4c0489a84e%22	https://stemphone.org/wp-content/uploads/2024/08/01_astronaut_Yes-Outer-Space-Has-a-Smell%e2%80%94Heres-What-It-Smells-Like_241509286_Andrey-Armyagov.jpg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/01_astronaut_Yes-Outer-Space-Has-a-Smell%e2%80%94Heres-What-It-Smells-Like_241509286_Andrey-Armyagov.jpg	(from https://stemphone.org/)
12:38:00	514112/514112	---M--	200	added ('OK')	image/jpeg	etag:%227d840-61f4c052b52cc%22	https://stemphone.org/wp-content/uploads/2024/08/Global-outer-space-guide-Hero-banner.jpg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/Global-outer-space-guide-Hero-banner.jpg	(from https://stemphone.org/)
12:38:00	4064/4064	---M--	200	added ('OK')	image/jpeg	etag:%22fe0-61f4c059a550a%22	https://stemphone.org/wp-content/uploads/2024/08/images.jpeg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/images.jpg	(from https://stemphone.org/)
12:38:01	124003/124003	---M--	200	added ('OK')	image/jpeg	etag:%221e463-61f4c1099f1d4%22	https://stemphone.org/wp-content/uploads/2024/08/Artificial_Intelligence__AI__Machine_Learning_-_30212411048.jpg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/Artificial_Intelligence__AI__Machine_Learning_-_30212411048.jpg	(from https://stemphone.org/)
12:38:01	782871/782871	---M--	200	added ('OK')	image/jpeg	etag:%22bf217-61f4c114ba5e9%22	https://stemphone.org/wp-content/uploads/2024/08/real-ai.jpg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/real-ai.jpg	(from https://stemphone.org/)
12:38:01	107926/107926	---M--	200	added ('OK')	image/webp	etag:%221a596-61f4c13099a20%22	https://stemphone.org/wp-content/uploads/2024/08/the-15-most-popular-ai-tools-in-2023.jpg.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/the-15-most-popular-ai-tools-in-2023.jpg.webp	(from https://stemphone.org/)
12:38:01	874917/874917	---M--	200	added ('OK')	image/png	etag:%22d59a5-61f4c1223d995%22	https://stemphone.org/wp-content/uploads/2024/08/StableRep2-transformed.png	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/StableRep2-transformed.png	(from https://stemphone.org/)
12:38:01	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%222bf8-610e1819b657f%22	https://stemphone.org/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://stemphone.org/)
12:38:02	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%22105a-610e1819bc6f7%22	https://stemphone.org/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4531a2131a27f42276fe50fbbcd526fe	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/mediaelement/wp-mediaelement.min107a.css	(from https://stemphone.org/)
12:38:02	85047/85047	---MCZ	200	added ('OK')	text/css	etag:W/%2214c37-635a81b3dd468%22	https://stemphone.org/wp-content/plugins/radio-player-premium/assets/css/frontend.css?ver=2.0.89	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/radio-player-premium/assets/css/frontendeb5b.css	(from https://stemphone.org/)
12:38:02	116345/116345	---MCZ	200	added ('OK')	text/css	etag:W/%221c679-639fa7a98d21f%22	https://stemphone.org/wp-includes/css/dist/block-library/style.min.css?ver=4531a2131a27f42276fe50fbbcd526fe	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/css/dist/block-library/style.min107a.css	(from https://stemphone.org/)
12:38:02	10628/10628	---MCZ	200	added ('OK')	application/javascript	etag:W/%222984-626d3fc29db26%22	https://stemphone.org/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/dist/vendor/react.mine1ab.js	(from https://stemphone.org/)
12:38:02	128946/128946	---MCZ	200	added ('OK')	application/javascript	etag:W/%221f7b2-632e452f6911a%22	https://stemphone.org/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/dist/vendor/react-dom.mine1ab.js	(from https://stemphone.org/)
12:38:03	18905/18905	---MCZ	200	added ('OK')	application/javascript	etag:W/%2249d9-632e453194399%22	https://stemphone.org/wp-includes/js/underscore.min.js?ver=1.13.7	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/underscore.min3ab8.js	(from https://stemphone.org/)
12:38:04	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22592-610e18187e507%22	https://stemphone.org/wp-includes/js/wp-util.min.js?ver=4531a2131a27f42276fe50fbbcd526fe	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/wp-util.min107a.js	(from https://stemphone.org/)
12:38:05	175928/175928	---MCZ	200	added ('OK')	application/javascript	etag:W/%222af38-63f7ab09815bb%22	https://stemphone.org/wp-content/plugins/advanced-scrollbar//build/cursor.js?ver=1.1.8	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/advanced-scrollbar/build/cursorda20.js	(from https://stemphone.org/)
12:38:05	4207/4207	---MCZ	200	added ('OK')	application/javascript	etag:W/%22106f-63f7ab09840ac%22	https://stemphone.org/wp-content/plugins/advanced-scrollbar/build/scrollbar.js?ver=1.1.8	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/advanced-scrollbar/build/scrollbarda20.js	(from https://stemphone.org/)
12:38:05	66561/66561	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210401-6401ba53f7ebf%22	https://stemphone.org/wp-content/plugins/popups-for-divi/scripts/front.min.js?ver=3.2.2	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/popups-for-divi/scripts/front.minee9a.js	(from https://stemphone.org/)
12:38:05	274335/274335	---MCZ	200	added ('OK')	application/javascript	etag:W/%2242f9f-632c18ee3da35%22	https://stemphone.org/wp-content/themes/Divi-April-2025/js/scripts.min.js?ver=4.27.4	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/themes/Divi-April-2025/js/scripts.min41c1.js	(from https://stemphone.org/)
12:38:05	3349/3349	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d15-632c18edf0fb5%22	https://stemphone.org/wp-content/themes/Divi-April-2025/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.4	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/themes/Divi-April-2025/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids41c1.js	(from https://stemphone.org/)
12:38:06	22272/22272	---MCZ	200	added ('OK')	application/javascript	etag:W/%225700-632c18eded13e%22	https://stemphone.org/wp-content/themes/Divi-April-2025/includes/builder/feature/dynamic-assets/assets/js/magnific-popup.js?ver=4.27.4	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/themes/Divi-April-2025/includes/builder/feature/dynamic-assets/assets/js/magnific-popup41c1.js	(from https://stemphone.org/)
12:38:06	8574/8574	---MCZ	200	added ('OK')	application/javascript	etag:W/%22217e-632c18edf0013%22	https://stemphone.org/wp-content/themes/Divi-April-2025/includes/builder/feature/dynamic-assets/assets/js/salvattore.js?ver=4.27.4	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/themes/Divi-April-2025/includes/builder/feature/dynamic-assets/assets/js/salvattore41c1.js	(from https://stemphone.org/)
12:38:06	1343/1343	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253f-632c18e9ba614%22	https://stemphone.org/wp-content/themes/Divi-April-2025/core/admin/js/common.js?ver=4.27.4	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/themes/Divi-April-2025/core/admin/js/common41c1.js	(from https://stemphone.org/)
12:38:06	158005/158005	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226935-610e1819c47ef%22	https://stemphone.org/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://stemphone.org/)
12:38:06	1191/1191	---MCZ	200	added ('OK')	application/javascript	etag:W/%224a7-610e1819b59b1%22	https://stemphone.org/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=4531a2131a27f42276fe50fbbcd526fe	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/mediaelement/mediaelement-migrate.min107a.js	(from https://stemphone.org/)
12:38:07	1107/1107	---MCZ	200	added ('OK')	application/javascript	etag:W/%22453-610e1819bde86%22	https://stemphone.org/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4531a2131a27f42276fe50fbbcd526fe	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/mediaelement/wp-mediaelement.min107a.js	(from https://stemphone.org/)
12:38:07	4776/4776	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212a8-626d3fc35b291%22	https://stemphone.org/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/dist/hooks.min4fdd.js	(from https://stemphone.org/)
12:38:07	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2223b5-6152d5108a02d%22	https://stemphone.org/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/dist/i18n.minc33c.js	(from https://stemphone.org/)
12:38:07	242753/242753	---MCZ	200	added ('OK')	application/javascript	etag:W/%223b441-635a81b41a0c5%22	https://stemphone.org/wp-content/plugins/radio-player-premium/assets/vendor/hls.min.js?ver=4531a2131a27f42276fe50fbbcd526fe	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/radio-player-premium/assets/vendor/hls.min107a.js	(from https://stemphone.org/)
12:38:08	207182/207182	---MCZ	200	added ('OK')	application/javascript	etag:W/%223294e-635a81b416e17%22	https://stemphone.org/wp-content/plugins/radio-player-premium/assets/js/frontend.js?ver=2.0.89	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/radio-player-premium/assets/js/frontendeb5b.js	(from https://stemphone.org/)
12:38:08	469975/469975	---M--	200	added ('OK')	image/gif	etag:%2272bd7-6402fbef709c6%22	https://stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/images/checking_email.gif	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/images/checking_email.gif	(from https://stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/cleantalk-public.min.css?ver=6.65_1759423671)
12:38:08	1391/1391	---M--	200	added ('OK')	image/svg+xml	etag:%2256f-6402fbef72118%22	https://stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/images/good_email.svg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/images/good_email.svg	(from https://stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/cleantalk-public.min.css?ver=6.65_1759423671)
12:38:09	1378/1378	---M--	200	added ('OK')	image/svg+xml	etag:%22562-6402fbef6dad5%22	https://stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/images/bad_email.svg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/images/bad_email.svg	(from https://stemphone.org/wp-content/plugins/cleantalk-spam-protect/css/cleantalk-public.min.css?ver=6.65_1759423671)
12:38:09	44164/44164	---M--	200	added ('OK')	image/gif	etag:%22ac84-6401ba53e36d3%22	https://stemphone.org/wp-content/plugins/popups-for-divi/images/spin.gif	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/plugins/popups-for-divi/images/spin.gif	(from https://stemphone.org/wp-content/plugins/popups-for-divi/styles/front.min.css?ver=3.2.2)
12:38:09	54842/54842	---M--	200	added ('OK')	image/webp	etag:%22d63a-610e19b00401b%22	https://stemphone.org/wp-content/uploads/2024/02/Tesla-Coil-bkg.webp	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/02/Tesla-Coil-bkg.webp	(from https://stemphone.org/wp-content/et-cache/10/et-core-unified-deferred-10.min.css?ver=1755529628)
12:38:10	33072315/33072315	---M--	200	added ('OK')	video/mp4	etag:%221f8a4bb-61f44ee194a9d%22	https://stemphone.org/wp-content/uploads/2024/08/Tesla-Coils.mp4	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-content/uploads/2024/08/Tesla-Coils.mp4	(from https://stemphone.org/)
12:38:10	4598/4598	---M--	200	added ('OK')	image/svg+xml	etag:%2211f6-610e1819c53a2%22	https://stemphone.org/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/stemphone/stemphone.org/wp-includes/js/mediaelement/mejs-controls.svg	(from https://stemphone.org/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
